x,y,cell_type,cell_class,anatomical_layer,mucosal_pseudospace
2481.550956818182,1185.7727022727272,Paneth,Epithelial,Mucosa,0.28672564029693604
2631.1764338709672,1052.1354967741936,Enterocyte (mid),Epithelial,Mucosa,0.8594223856925964
3404.7546694444445,324.8821769444445,SMC (Npy2r+),Smooth Muscle,Submucosa,-1.0
3516.578003125,538.0960490624999,B (plasma),Immune,Mucosa,0.45289984345436096
3544.1754727272737,590.0357393181818,Enterocyte (bottom),Epithelial,Mucosa,0.5376630425453186
3707.3737869565216,790.9499226086956,B (plasma),Immune,Submucosa,-1.0
3703.708711111111,1183.9451844444443,Enterocyte (bottom),Epithelial,Mucosa,0.5979918241500854
3872.938116666668,1512.9099416666666,Endothelial (lymphatic),Endothelial,Myenteric Plexus,-1.0
2792.813367441861,1430.9405961240311,Enterocyte (mid),Epithelial,Mucosa,0.8663482666015625
3625.5810961538464,1424.0328307692305,SMC (Tgfb3_hi),Smooth Muscle,Mucosa,0.8363716006278992
3378.9946666666665,272.9849005555556,FB3 (muscularis externa),Fibroblast,Muscularis Propria,-1.0
2698.690515909091,733.8863397727273,Enterocyte (mid),Epithelial,Mucosa,0.8502692580223083
3594.6836956521734,1429.0668173913043,SMC (Npy2r+),Smooth Muscle,Mucosa,0.8080464005470276
3689.4428911764703,949.8487835294118,Enterocyte (bottom),Epithelial,Mucosa,0.5721333622932434
3498.817460526316,643.6990836842104,Enterocyte (mid),Epithelial,Mucosa,0.8178925514221191
3395.994445454545,733.647365,Enterocyte (top),Epithelial,Mucosa,0.8663679957389832
3396.178018367347,622.4500997959184,Enterocyte (bottom),Epithelial,Mucosa,0.8347546458244324
2434.420579710146,713.9907878260868,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
3587.975910638298,1058.9758170212767,Enterocyte (mid),Epithelial,Mucosa,0.8291007876396179
2549.605915294117,751.1854294117646,Stem,Epithelial,Mucosa,0.4849731922149658
2644.250956521739,604.9023615217391,Enterocyte (bottom),Epithelial,Mucosa,0.7273108959197998
2568.310966666667,487.65989866666666,SMC (Tgfb3_hi),Smooth Muscle,Submucosa,-1.0
2723.203088235294,513.3360619117647,Enterocyte (bottom),Epithelial,Mucosa,0.6478304862976074
3050.8112926829267,231.28838975609756,Telocyte (bottom),Fibroblast,Mucosa,0.3934936225414276
2518.4795619047622,1635.6638666666668,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
3582.4494476190475,666.8724685714286,Enterocyte (bottom),Epithelial,GALT,-1.0
3596.329995454545,1026.6818863636363,Enterocyte (mid),Epithelial,Mucosa,0.8509969711303711
3566.8515992647062,1533.305834558823,Enterocyte (mid),Epithelial,Mucosa,0.8401640057563782
3716.326936781609,1475.8667609195402,B (plasma),Immune,Mucosa,0.5280267000198364
2688.3307106382977,1205.7418595744682,Macrophage (Itgax+),Immune,Mucosa,0.7006428241729736
3309.6010354330706,453.3430288976378,Enterocyte (bottom),Epithelial,Mucosa,0.8335124850273132
2593.1626400000005,696.3882573333333,"FB1a (lamina propria, top)",Fibroblast,Mucosa,0.56547611951828
3272.845555555556,189.0286861111111,Glia1 (Slc18a2+),ENS,Myenteric Plexus,-1.0
3326.1724115384613,546.2012476923078,cDC1,Immune,Mucosa,0.8466793894767761
2927.1952569444447,500.6401708333333,Enterocyte (mid),Epithelial,Mucosa,0.8403730392456055
2589.498096774193,1007.0596832258065,Enterocyte (bottom),Epithelial,Mucosa,0.7341165542602539
2659.039547619048,987.2494766666669,Enterocyte (mid),Epithelial,Mucosa,0.8367843627929688
3629.270619354839,1091.911506451613,Enterocyte (mid),Epithelial,Mucosa,0.8211389183998108
3473.15326,759.4904816,Enterocyte (mid),Epithelial,Mucosa,0.8334458470344543
2715.70065,1222.3471944444443,T (Cd8+),Immune,Mucosa,0.7266068458557129
2429.5267263157893,1322.6315052631578,SMC (muscularis mucosae),Smooth Muscle,Muscularis Propria,-1.0
2625.7654562500006,695.3808625,Enterocyte (mid),Epithelial,Mucosa,0.7857300639152527
3649.506761904761,959.3902964285714,Enterocyte (bottom),Epithelial,Mucosa,0.7227210402488708
2666.1955571428566,551.1099897321429,Enterocyte (bottom),Epithelial,Mucosa,0.7231280207633972
2705.7161803278686,1020.9776872131148,"FB1a (lamina propria, top)",Fibroblast,Mucosa,0.8396760821342468
3498.64250897436,1337.0295435897435,Endothelial (capillary),Endothelial,Mucosa,0.8697554469108582
3646.460315384616,1367.3340576923076,Enterocyte (mid),Epithelial,Mucosa,0.8083992004394531
3515.358125,425.1222463636363,Endothelial (lymphatic),Endothelial,Submucosa,-1.0
3323.2298928571427,448.488885,Enterocyte (mid),Epithelial,Mucosa,0.7819972634315491
2891.077157894737,323.38984557894736,Stem,Epithelial,Mucosa,0.49832525849342346
2733.650465714286,647.6401582857142,cDC1,Immune,Mucosa,0.832936704158783
3345.972894736842,517.8944831578947,Macrophage (Itgax+),Immune,Mucosa,0.842465341091156
2694.0172526315787,1254.1834263157896,T (Cd8+),Immune,Mucosa,0.8358151316642761
2724.634047058823,1231.935874509804,Endothelial (capillary),Endothelial,Mucosa,0.8373494744300842
2699.9647944444446,1415.28755,Enterocyte (mid),Epithelial,Mucosa,0.7619194388389587
3549.862408783784,645.44558,Enterocyte (bottom),Epithelial,Mucosa,0.653179943561554
2940.584573333333,1641.9937999999995,NK,Immune,Mucosa,0.8690746426582336
3716.223986486487,1352.1576189189188,Enterocyte (bottom),Epithelial,Mucosa,0.5619099736213684
3895.186311016949,1221.0059932203387,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
3752.667916666667,1377.7063233333336,Enterocyte (mid),Epithelial,Mucosa,0.44226574897766113
3739.9329170731694,1655.577129268293,ILC3,Immune,GALT,-1.0
2460.263769565217,887.6996508695653,Paneth,Epithelial,Mucosa,0.1639818251132965
3793.5965129032256,1438.6930935483874,Paneth,Epithelial,Mucosa,0.2651228904724121
3761.8797952755895,1490.7448314960632,Stem,Epithelial,Mucosa,0.3245701789855957
3091.8259969696974,377.9345718181818,B (plasma),Immune,Mucosa,0.8224470615386963
3295.3018206106867,457.7031092366413,Enterocyte (mid),Epithelial,Mucosa,0.8181551098823547
2559.9991409090912,1180.7744340909092,Enterocyte (mid),Epithelial,Mucosa,0.6453729271888733
2607.101375,1136.9430525000002,Enterocyte (bottom),Epithelial,Mucosa,0.7197545170783997
2614.6723424242427,482.6962596969697,Paneth,Epithelial,Mucosa,0.21694976091384888
3566.802733333333,699.3794716666666,Enterocyte (top),Epithelial,GALT,-1.0
3109.2819039999995,405.1806507999999,T (Cd8+),Immune,Mucosa,0.8307453989982605
3322.930525,441.9902711363636,Telocyte (mid),Fibroblast,Mucosa,0.7695682644844055
3109.092447058824,334.25905970588235,Enterocyte (bottom),Epithelial,Mucosa,0.7513579726219177
2730.7773758620688,514.990947586207,Enterocyte (bottom),Epithelial,Mucosa,0.7739312648773193
2626.263141935484,1461.9120806451613,"FB1b (lamina propria, bottom)",Fibroblast,Mucosa,0.3680751323699951
3282.0292394736844,292.28046710526314,Stem,Epithelial,Mucosa,0.2743384838104248
2561.675665517241,542.2453917241379,Paneth,Epithelial,Mucosa,0.36262568831443787
2560.3559599999994,876.0722844000001,T (Cd8+),Immune,Mucosa,0.846402108669281
3584.3566,1166.5961535714289,ILC3,Immune,Mucosa,0.829056441783905
3771.070258333333,1501.9175633333334,Stem,Epithelial,Mucosa,0.1916855424642563
2817.626792857143,312.49985928571425,Goblet (bottom),Epithelial,Mucosa,0.2035718411207199
3603.0967740740734,1329.4564074074074,Telocyte (mid),Fibroblast,Mucosa,0.8370367884635925
2830.8113125,184.200955,SMC (Tgfb3_hi),Smooth Muscle,Myenteric Plexus,-1.0
2567.733552941176,561.0110052941176,Stem,Epithelial,Mucosa,0.37718507647514343
2680.100275,988.6930567647058,Enterocyte (top),Epithelial,Mucosa,0.8703097701072693
2519.684596,1154.923198,Goblet (bottom),Epithelial,Mucosa,0.37163427472114563
2689.180823636364,1032.627181818182,B (plasma),Immune,Mucosa,0.8389734625816345
3467.638760714286,320.0139857142857,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
3381.224373015873,500.833193968254,B (plasma),Immune,Mucosa,0.7930698990821838
3562.228627083334,582.10894625,Stem,Epithelial,Mucosa,0.3657476603984833
3645.5922342105264,1650.3908894736844,Enterocyte (mid),Epithelial,Mucosa,0.8149466514587402
3430.403546666667,586.3815490000001,Enterocyte (mid),Epithelial,Mucosa,0.7755811810493469
3520.2234171428568,1339.4406485714285,Enterocyte (mid),Epithelial,Mucosa,0.8602977395057678
2884.0174347826087,357.2563965217392,Goblet (bottom),Epithelial,Mucosa,0.6942381858825684
3665.4449153846153,520.2028221538461,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
3131.147452,279.9936456,Stem,Epithelial,Mucosa,0.5200412273406982
2552.9816079710145,1178.4910260869567,Stem,Epithelial,Mucosa,0.4830654561519623
3778.784465517241,1369.8337620689656,Stem,Epithelial,Mucosa,0.3051186800003052
2585.565221875,816.9993328124999,Enterocyte (bottom),Epithelial,Mucosa,0.6726786494255066
2907.278755555556,443.9100311111111,Macrophage (Itgax+),Immune,Mucosa,0.6548163294792175
3613.63216,1044.433756,Enterocyte (mid),Epithelial,Mucosa,0.8492881655693054
2649.7880147058827,1241.2852,T (Cd8+),Immune,Mucosa,0.8148828148841858
2869.3887735849057,287.06124452830187,Stem,Epithelial,Mucosa,0.4397873878479004
3758.0284,1214.865205,"FB1b (lamina propria, bottom)",Fibroblast,Mucosa,0.38052117824554443
2636.3043851851853,616.0974575925925,Stem,Epithelial,Mucosa,0.5481773018836975
2612.7039837209304,631.3878469767441,Enterocyte (bottom),Epithelial,Mucosa,0.7580778002738953
2536.568222222222,989.9242188888888,Enterocyte (bottom),Epithelial,Mucosa,0.5405550003051758
2674.7659241379315,394.8984006896552,Paneth,Epithelial,Mucosa,0.14040438830852509
2546.217917391304,686.5276434782609,Endothelial (capillary),Endothelial,Mucosa,0.33128032088279724
2996.5962916666667,340.4177925,Enterocyte (bottom),Epithelial,Mucosa,0.7243277430534363
3407.978382608696,566.7163665217392,Enterocyte (mid),Epithelial,Mucosa,0.803143322467804
3522.298128571429,740.0796467857143,Macrophage (Mrc1+),Immune,Mucosa,0.8423333764076233
3397.376547560976,857.8329129268294,Enterocyte (top),Epithelial,Mucosa,0.8998052477836609
2719.8159,1660.4090214285716,Stem,Epithelial,Mucosa,0.546440064907074
2900.1372625000004,1657.8950330357145,Enterocyte (mid),Epithelial,Mucosa,0.8707916140556335
3655.8100705882352,1013.1414614705884,"FB1a (lamina propria, top)",Fibroblast,Mucosa,0.8033879399299622
3171.5188884615377,165.55226653846154,ICC (myenteric plexus),Interstitial,Muscularis Propria,-1.0
3034.853008695652,182.85733739130436,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2742.641126470588,402.8172837254902,B (plasma),Immune,Mucosa,0.46107590198516846
2461.0679277777776,966.775415,Macrophage (Mrc1+),Immune,Submucosa,-1.0
3415.516273809524,562.7232576190476,Goblet (top),Epithelial,Mucosa,0.8000733256340027
2499.8141600000004,1182.4274177777777,Stem,Epithelial,Mucosa,0.3062267005443573
2749.5867359375,841.18897265625,Enterocyte (top),Epithelial,Mucosa,0.8722105622291565
2801.735138636364,1537.67395,Enterocyte (mid),Epithelial,Mucosa,0.8206709027290344
3715.564433333334,819.9451091666666,Paneth,Epithelial,Mucosa,0.34245219826698303
3792.50045,1334.4538461538464,Macrophage (Itgax+),Immune,Submucosa,-1.0
2714.926471875,1502.6628812499998,Enterocyte (mid),Epithelial,Mucosa,0.7796303629875183
2918.3386187500005,194.4736425,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
3675.62418511628,1064.971668372093,Enterocyte (bottom),Epithelial,Mucosa,0.6656148433685303
3694.594980952381,632.7723771428572,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2773.979282,1528.005406,Enterocyte (mid),Epithelial,Mucosa,0.7995311617851257
2747.459718309859,435.082248028169,Telocyte (mid),Fibroblast,Mucosa,0.49924492835998535
2802.0843941176468,1169.9972250000003,Endothelial (capillary),Endothelial,Mucosa,0.8969967365264893
3818.294305263159,868.3222307017544,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
2597.746828125,468.1212315625,Endothelial (venous),Endothelial,Submucosa,-1.0
2595.0793481481483,555.7325627777777,Goblet (bottom),Epithelial,Mucosa,0.3484319746494293
2524.4077265306123,728.2504579591837,Goblet (bottom),Epithelial,Mucosa,0.2034759670495987
2704.6273541666665,642.76315,B (plasma),Immune,Mucosa,0.8429601192474365
3746.541524390243,1205.3824829268294,Stem,Epithelial,Mucosa,0.4616840183734894
3396.654992857143,343.0577967857143,Stem,Epithelial,Mucosa,0.19492900371551514
3680.601566176471,1000.529043235294,B (plasma),Immune,Mucosa,0.7507784962654114
2744.5251970149257,465.96717985074616,Telocyte (mid),Fibroblast,Mucosa,0.7102654576301575
2559.7238709090907,1475.9139163636364,Paneth,Epithelial,Mucosa,0.1801774948835373
2865.267817021277,381.9416855319149,Enterocyte (bottom),Epithelial,Mucosa,0.7889599800109863
3741.036193103448,809.520718275862,"FB2b (submucosa, Emilin2+)",Fibroblast,Mucosa,0.2686901092529297
2592.973692,1541.049536,"FB1a (lamina propria, top)",Fibroblast,Submucosa,-1.0
2816.8894833333334,1373.0790111111112,Enterocyte (mid),Epithelial,Mucosa,0.8421730995178223
2755.0430913043474,518.5322673913043,Enterocyte (bottom),Epithelial,Mucosa,0.777866542339325
2892.01420125,355.1443375,Goblet (bottom),Epithelial,Mucosa,0.6664295792579651
3587.091448148148,664.5862718518518,SMC (lamina propria),Smooth Muscle,GALT,-1.0
3474.9336652173906,569.2431497826088,Enterocyte (mid),Epithelial,Mucosa,0.7465793490409851
2753.8656139534883,1581.6250232558136,Enterocyte (Scnn1g+),Epithelial,Mucosa,0.7561504244804382
3515.768156521739,724.0557939130434,Enterocyte (Scnn1g+),Epithelial,Mucosa,0.8473537564277649
2699.3993222222225,599.7357177777777,Telocyte (mid),Fibroblast,Mucosa,0.8380082249641418
3527.676454901961,1319.0351000000005,Macrophage (Itgax+),Immune,Mucosa,0.8672277331352234
3851.5193545454554,1185.074809090909,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
3031.2719718750004,156.49607125,Endothelial (capillary),Endothelial,Muscularis Propria,-1.0
3379.201332432432,617.9809927027026,Enterocyte (mid),Epithelial,Mucosa,0.8522447943687439
3648.4762679245287,882.2207399999999,Stem,Epithelial,Mucosa,0.6419557929039001
3025.5140088235294,1657.1518970588236,Enterocyte (top),Epithelial,Mucosa,0.8712754845619202
3617.202179411765,1576.4340294117646,Enterocyte (mid),Epithelial,Mucosa,0.8390612006187439
2714.796655844156,1559.1529246753248,Enterocyte (bottom),Epithelial,Mucosa,0.7564886212348938
3566.806090196078,588.6107388235295,Stem,Epithelial,Mucosa,0.3838300406932831
2795.0825989361706,399.6065335106383,Goblet (top),Epithelial,Mucosa,0.6125472784042358
2720.428051612904,1457.4562774193548,Goblet (bottom),Epithelial,Mucosa,0.8258471488952637
2634.5169285714287,679.449009642857,Enterocyte (bottom),Epithelial,Mucosa,0.7433515191078186
2456.410353333333,876.454079,Stem,Epithelial,Mucosa,0.36856821179389954
3855.61560625,1354.03646875,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2551.727617307693,1212.675782051282,Stem,Epithelial,Mucosa,0.5008609294891357
3708.844298484848,837.5938801515151,Stem,Epithelial,Mucosa,0.34382128715515137
2639.324131818182,1510.831590909091,Stem,Epithelial,Mucosa,0.4431900978088379
2485.899628301887,1102.853969811321,Goblet (bottom),Epithelial,Mucosa,0.17995519936084747
3749.7528033333338,1630.0617866666666,Telocyte (bottom),Fibroblast,GALT,-1.0
3596.4695222222217,1451.1125361111112,Telocyte (mid),Fibroblast,Mucosa,0.8351966738700867
3801.9665096491226,1116.060371929825,Endothelial (arterial),Endothelial,Submucosa,-1.0
3651.8102,1106.3946,Goblet (top),Epithelial,Mucosa,0.7868261337280273
2723.133683333333,263.041043,Endothelial (arterial),Endothelial,Muscularis Propria,-1.0
3319.8413128205125,183.74768974358972,Mesothelium,Fibroblast,Muscularis Propria,-1.0
2633.183650746269,1352.806117910448,Enterocyte (mid),Epithelial,Mucosa,0.7730808258056641
3554.409582142857,706.2728078571428,Enterocyte (top),Epithelial,Mucosa,0.8589627742767334
2755.5288648648648,1579.664627027027,Goblet (top),Epithelial,Mucosa,0.7561504244804382
3727.232071428572,1244.6307685714285,Enterocyte (bottom),Epithelial,Mucosa,0.5327035784721375
3400.338090625,493.2308159375,Enterocyte (mid),Epithelial,Mucosa,0.8267156481742859
3715.692588461539,1600.4932461538465,Stem,Epithelial,Mucosa,0.3475261628627777
2496.218885185185,1418.1024333333332,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2632.208003846154,932.712563846154,Telocyte (mid),Fibroblast,Mucosa,0.8525664806365967
3864.2497146341457,1398.6930487804875,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
3727.609157894737,1152.4892157894735,Endothelial (lymphatic),Endothelial,Mucosa,0.41847193241119385
3576.142453571428,680.053065,NK,Immune,GALT,-1.0
2551.3426100000006,438.26649175,Glia2 (Gfra3+),ENS,Muscularis Propria,-1.0
2575.0890788461543,624.4131134615384,Stem,Epithelial,Mucosa,0.39299121499061584
2643.437096923077,840.1344750769231,Enterocyte (mid),Epithelial,Mucosa,0.8140599131584167
3553.6218629629634,1446.6520851851851,Macrophage (Itgax+),Immune,Mucosa,0.8640168309211731
3043.572247169811,290.5886830188679,Stem,Epithelial,Mucosa,0.5333096385002136
2489.8941789473683,1100.525994736842,Paneth,Epithelial,Mucosa,0.2619746923446655
3750.176185263158,1522.5664105263156,Goblet (bottom),Epithelial,Mucosa,0.3670139014720917
3734.905419047619,1586.2959904761906,Stem,Epithelial,Mucosa,0.37798190116882324
3761.6890669999993,1241.7226010000002,Stem,Epithelial,Mucosa,0.38179340958595276
2605.606185714286,1512.354845238095,Goblet (bottom),Epithelial,Mucosa,0.28327614068984985
2582.373067741936,604.5437751612903,Stem,Epithelial,Mucosa,0.3403520882129669
2668.076,1201.4791470588234,Enterocyte (mid),Epithelial,Mucosa,0.8017683029174805
3845.414811764706,921.4889079831931,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
2982.886015,257.0908915,Stem,Epithelial,Mucosa,0.37735888361930847
2539.8294205882357,1401.4271823529411,Paneth,Epithelial,Mucosa,0.23593299090862274
2693.008981481482,1480.5655703703703,Enterocyte (mid),Epithelial,Mucosa,0.736419141292572
3615.112595,1348.69592,Enterocyte (mid),Epithelial,Mucosa,0.8192880749702454
2835.5762,386.32379291666666,Enterocyte (bottom),Epithelial,Mucosa,0.7509150505065918
3335.8290114285714,429.25372228571433,Macrophage (Itgax+),Immune,Mucosa,0.720013439655304
3570.5326947368426,393.0604231578947,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2696.5068575,837.3784287499999,Enterocyte (top),Epithelial,Mucosa,0.8433260917663574
2422.610885714286,809.9926752380951,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
3640.857239130434,1314.8471826086957,Macrophage (Itgax+),Immune,Mucosa,0.844543993473053
2969.69223,298.37624933333336,Enterocyte (bottom),Epithelial,Mucosa,0.5469236373901367
3646.71650625,1431.808603125,B (plasma),Immune,Mucosa,0.8084878921508789
2851.007952941177,1371.456535294118,T (Cd8+),Immune,Mucosa,0.8469364643096924
2386.030444,1035.150932,SMC (muscularis mucosae),Smooth Muscle,Muscularis Propria,-1.0
3610.579935526316,1504.299319736842,Enterocyte (mid),Epithelial,Mucosa,0.8458935618400574
3169.845001398601,345.92739993006995,Enterocyte (bottom),Epithelial,Mucosa,0.7426941990852356
3431.315467567568,547.2034301351351,Enterocyte (bottom),Epithelial,Mucosa,0.6446651220321655
3871.399023529412,1457.0977911764703,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
3448.4012750000006,345.10281307692304,ICC (deep muscular plexus),Interstitial,Submucosa,-1.0
3462.4565291666663,790.107805,Endothelial (capillary),Endothelial,Mucosa,0.8644030690193176
2494.2532830985915,953.010856056338,cDC (Il22ra2+),Immune,GALT,-1.0
2471.739978846154,1027.0117876923075,Paneth,Epithelial,Mucosa,0.21943645179271698
3501.4329176470587,1203.0390235294117,Endothelial (capillary),Endothelial,Mucosa,0.8951756954193115
3799.251512631578,1189.5309631578946,Stem,Epithelial,Mucosa,0.1722591668367386
2549.4856076923074,1249.5813625,Stem,Epithelial,Mucosa,0.4368017017841339
2552.4463515625,1383.4661749999998,Stem,Epithelial,Mucosa,0.2331206351518631
2487.6024138888893,903.8861736111112,ILC3,Immune,GALT,-1.0
2576.294048,536.3588415999999,Goblet (bottom),Epithelial,Mucosa,0.2096003293991089
2674.74475,359.00773187499993,Endothelial (lymphatic),Endothelial,Submucosa,-1.0
2848.2887538461537,489.8090749999999,Enterocyte (mid),Epithelial,Mucosa,0.8493531346321106
3143.8102032258066,343.6848719354839,Enterocyte (bottom),Epithelial,Mucosa,0.7680401802062988
3187.243058974359,319.6946949572649,Stem,Epithelial,Mucosa,0.4186032712459564
2622.11045,1420.333388888889,Enterocyte (mid),Epithelial,Mucosa,0.5419520735740662
2977.842572727273,1657.540363636364,Endothelial (capillary),Endothelial,Mucosa,0.8774259686470032
3683.043327272727,1273.0353,Enterocyte (mid),Epithelial,Mucosa,0.7899835705757141
3719.671825641025,1389.2783256410255,Enterocyte (mid),Epithelial,Mucosa,0.6404233574867249
3796.079760526316,1498.940352631579,Paneth,Epithelial,Mucosa,0.15675869584083557
3771.150110869565,804.6557652173913,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
3766.709937209302,1230.199511627907,Stem,Epithelial,Mucosa,0.34024372696876526
3564.393126923077,1154.481203846154,T (Cd4+),Immune,Mucosa,0.8162750601768494
2654.327849438202,1317.4909741573033,Enterocyte (bottom),Epithelial,Mucosa,0.8088099360466003
2881.5695292682926,294.710342195122,Goblet (bottom),Epithelial,Mucosa,0.48148250579833984
3765.573980555556,1495.7165388888889,Stem,Epithelial,Mucosa,0.4612182676792145
2520.651691304348,1296.6987,Paneth,Epithelial,Mucosa,0.26821169257164
3395.4636441176467,422.5725442647058,Enterocyte (bottom),Epithelial,Mucosa,0.482419490814209
2667.930536842105,1374.340042105263,Enterocyte (mid),Epithelial,Mucosa,0.7875367999076843
3633.388919469027,1642.492653982301,Enterocyte (top),Epithelial,Mucosa,0.8572817444801331
2825.742635555555,1663.4481822222222,Enterocyte (bottom),Epithelial,Mucosa,0.834394633769989
3905.797855932203,1375.7102101694911,Mesothelium,Fibroblast,Muscularis Propria,-1.0
2650.5836729166667,1342.3009166666668,Enterocyte (bottom),Epithelial,Mucosa,0.7668846249580383
3526.3596261904763,624.9433507142858,Enterocyte (bottom),Epithelial,Mucosa,0.6674773097038269
2516.323606896552,1278.7311586206897,Stem,Epithelial,Mucosa,0.26330921053886414
2660.3425967741937,1211.1966774193552,T (Cd8+),Immune,Mucosa,0.8137125372886658
2614.770726315789,1496.4620657894736,Goblet (bottom),Epithelial,Mucosa,0.27716219425201416
3163.6161576271184,331.11382254237293,B (follicular),Immune,Mucosa,0.7162304520606995
2643.4950899999994,473.1046627142857,Macrophage (Mrc1+),Immune,Mucosa,0.3067478537559509
3319.554615,218.833239,ICC (myenteric plexus),Interstitial,Muscularis Propria,-1.0
2585.3524666666667,1523.8038794871798,Stem,Epithelial,Mucosa,0.2506861686706543
2528.812665957447,607.8953564893617,Stem,Epithelial,Mucosa,0.14719028770923615
3280.341104444444,366.2183357777778,Stem,Epithelial,Mucosa,0.5604989528656006
2541.290163945578,1210.0673326530612,Stem,Epithelial,Mucosa,0.4604538381099701
2497.737925,1368.90504375,SMC (circular),Smooth Muscle,Submucosa,-1.0
3453.596679069767,559.2168479069767,Enterocyte (mid),Epithelial,Mucosa,0.7475728988647461
3722.4308657142856,654.6135791428571,SMC (Npy2r+),Smooth Muscle,Muscularis Propria,-1.0
2822.253177934272,1595.721564788732,Enterocyte (mid),Epithelial,Mucosa,0.8605119585990906
3737.362699009901,690.217818019802,FB3 (muscularis externa),Fibroblast,Muscularis Propria,-1.0
3764.243076470588,1230.1432117647062,Stem,Epithelial,Mucosa,0.3660763204097748
3788.48601,1354.9572866666667,Stem,Epithelial,Mucosa,0.3618346154689789
3817.265830434783,1421.964223188406,"FB1b (lamina propria, bottom)",Fibroblast,Mucosa,0.29738175868988037
3551.462617647059,722.1634494117648,cDC (Il22ra2+),Immune,Mucosa,0.8492100834846497
2555.0689,1188.2188041666668,Telocyte (bottom),Fibroblast,Mucosa,0.5556856989860535
2596.4801384615384,1120.733641025641,Enterocyte (mid),Epithelial,Mucosa,0.7181973457336426
2782.4849980582526,436.08100601941743,Goblet (top),Epithelial,Mucosa,0.7764551043510437
2584.309288,1369.92963,Stem,Epithelial,Mucosa,0.29550206661224365
3043.6999194444443,348.4305075,T (memory),Immune,Mucosa,0.8082630634307861
2583.132472463768,548.0482414492753,Stem,Epithelial,Mucosa,0.29319867491722107
2589.488153846154,737.0035842307692,Enterocyte (bottom),Epithelial,Mucosa,0.6613269448280334
2520.7081444444443,1144.4141611111108,Stem,Epithelial,Mucosa,0.372775673866272
3537.4477712230214,621.3951823021582,Enterocyte (bottom),Epithelial,Mucosa,0.5913017392158508
2695.4174916666666,526.5801420833333,Enterocyte (bottom),Epithelial,Mucosa,0.7909525036811829
2626.1141666666667,631.1444217948717,Enterocyte (mid),Epithelial,Mucosa,0.7787721753120422
2587.7020113636363,1250.0505045454545,Enterocyte (bottom),Epithelial,Mucosa,0.658588171005249
2774.555281818182,505.8388515909091,B (cycling),Immune,Mucosa,0.7748010158538818
2933.945656807512,277.3286302816901,Stem,Epithelial,Mucosa,0.27345743775367737
3785.0566266666665,1055.3445266666668,"FB1b (lamina propria, bottom)",Fibroblast,Submucosa,-1.0
2572.811174193548,1405.4340225806452,Telocyte (bottom),Fibroblast,Mucosa,0.41855788230895996
3152.3377173913045,407.624617826087,Endothelial (capillary),Endothelial,Mucosa,0.8425998687744141
3513.708723913044,353.82460543478265,ICC (myenteric plexus),Interstitial,Muscularis Propria,-1.0
3856.265615789473,1559.2678368421057,Macrophage (Itgax+),Immune,Myenteric Plexus,-1.0
3096.848038095238,343.2515519047619,Enterocyte (mid),Epithelial,Mucosa,0.7820860743522644
3681.927478095238,1092.4066295238094,Enterocyte (bottom),Epithelial,Mucosa,0.7001233100891113
3594.895948148149,1198.9651740740742,Enterocyte (mid),Epithelial,Mucosa,0.8489176630973816
3748.965453225807,1118.9576467741936,Stem,Epithelial,Mucosa,0.4391189515590668
3520.614157692308,346.8268511538462,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2750.400758823529,1501.9190999999998,Enterocyte (mid),Epithelial,Mucosa,0.8087871074676514
2613.0770500000003,1123.3189233333333,Enterocyte (mid),Epithelial,Mucosa,0.8340651988983154
2575.459147222222,637.7361143055555,Stem,Epithelial,Mucosa,0.3739524781703949
3107.4131466666663,329.4437196666667,Enterocyte (bottom),Epithelial,Mucosa,0.7554722428321838
2814.854159677419,996.419032903226,Enterocyte (top),Epithelial,Mucosa,0.8920431137084961
2573.5079175,571.8094749999999,"FB1b (lamina propria, bottom)",Fibroblast,Mucosa,0.33400192856788635
2705.793688888889,422.5992168518518,Goblet (bottom),Epithelial,Mucosa,0.4342707395553589
3314.155014492754,317.7090508695652,Paneth,Epithelial,Mucosa,0.15108174085617065
2749.992194444445,696.4135333333332,B (plasma),Immune,Mucosa,0.8643726706504822
3817.4849,1265.8884708333333,"FB2a (submucosa, Grem1+)",Fibroblast,Submucosa,-1.0
